listing_url,listing_id,title,zone_raw,zone,zone_source,price_raw,price_usd,precio_no_evaluable,precio_no_evaluable_motivo,bedrooms,bathrooms,area_m2,operation,source,scraped_at
https://www.inmopanama.com/venta-de-casa-mansion-en-betania-panama_p-139800.htm,139800,"Venta de Casa Mansión en Betania, Panamá",Betania,Betania,zone_raw,"$580,000",580000,False,,5,7,647,venta,inmopanama.com,2026-07-03 00:18:14
https://www.inmopanama.com/venta-de-casa-en-villa-de-las-fuentes-2-betania_p-139832.htm,139832,"Venta de casa en Villa de Las Fuentes 2, Betania",Betania,Betania,zone_raw,"$320,000",320000,False,,4,4,530,venta,inmopanama.com,2026-07-03 00:18:14
https://www.inmopanama.com/venta-de-residencia-unifamiliar-de-3-niveles-en-dos-mares_p-139839.htm,139839,Venta de residencia unifamiliar de 3 niveles en Dos mares,Betania,Betania,zone_raw,"$790,000",790000,False,,5,6,602,venta,inmopanama.com,2026-07-03 00:18:14
https://www.inmopanama.com/se-vende-casa-tipo-chalet-en-betania_p-139850.htm,139850,Se vende casa tipo chalet en Betania,Betania,Betania,zone_raw,"$275,000",275000,False,,3,4,250,venta,inmopanama.com,2026-07-03 00:18:14
https://www.inmopanama.com/venta-de-apartamento-en-ph-elmare-3000-edison-park_p-139720.htm,139720,"Venta de apartamento en PH Elmare 3000, Edison Park",Edison Park,Betania,zone_raw_barrio_mapeado,"$150,000",150000,False,,2,2,96,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/apartamento-en-venta-ph-vivendi-towers-edison-park_p-139751.htm,139751,"Apartamento en venta  PH Vivendi Towers, Edison Park",Edison Park,Betania,zone_raw_barrio_mapeado,"$145,000",145000,False,,2,2,77,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/se-vende-casa-con-balcon-en-residencial-el-bosque-tumba-muerto_p-139842.htm,139842,"Se vende casa con balcón en Residencial El Bosque, Tumba Muerto",Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$225,000",225000,False,,3,3,300,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/alquile-de-casa-en-camino-de-cruces_p-137348.htm,137348,Alquile de casa en Camino de Cruces,Camino De Cruces,betania,pagina_scrapeada_no_resuelto,"$5,500,000",5500000,False,,4,4,500,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/se-vende-casa-en-betania_p-137828.htm,137828,Se vende casa en Betania,Betania,Betania,zone_raw,"$450,000",450000,False,,4,3,600,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/venta-de-apartamento-en-edison-park-betania_p-137535.htm,137535,"Venta de Apartamento en Edison Park, Betania",Edison Park,Betania,zone_raw_barrio_mapeado,"$210,000",210000,False,,3,2,100,venta,inmopanama.com,2026-07-03 00:18:15
